sale_id,store_id,region,product_name,category,quantity,unit_price,sale_date,customer_age_group
398,Store_020,East,Yogurt,Dairy,13,2.49,2024-09-25,56+
399,Store_018,Central,Shrimp,Seafood,18,11.99,2023-12-14,46-55
400,Store_006,East,Soda,Beverages,4,1.99,2024-05-25,46-55
401,Store_003,North,Pork,Meat,3,7.99,2024-10-19,18-25
402,Store_035,Central,Cheese,Dairy,13,5.99,2023-05-12,26-35
403,Store_002,South,Milk,Dairy,9,3.99,2024-07-08,46-55
404,Store_031,South,Chicken,Meat,17,8.99,2024-02-11,18-25
405,Store_009,South,Bagel,Bakery,19,0.99,2023-05-11,46-55
406,Store_004,South,Pork,Meat,11,7.99,2023-08-18,56+
407,Store_013,South,Banana,Produce,17,0.29,2023-01-15,18-25
408,Store_023,West,Shrimp,Seafood,14,11.99,2024-10-06,18-25
409,Store_050,South,Milk,Dairy,9,3.99,2024-02-25,56+
410,Store_023,South,Croissant,Bakery,14,1.99,2023-10-12,46-55
411,Store_002,South,Salmon,Seafood,12,14.99,2024-01-16,46-55
412,Store_029,North,Bread,Bakery,16,2.99,2024-05-03,56+
413,Store_038,West,Water,Beverages,6,0.99,2023-05-15,46-55
414,Store_050,West,Yogurt,Dairy,2,2.49,2023-02-10,18-25
415,Store_049,West,Yogurt,Dairy,20,2.49,2024-07-18,18-25
416,Store_012,Central,Yogurt,Dairy,9,2.49,2023-02-17,36-45
417,Store_009,West,Bread,Bakery,6,2.99,2024-12-04,56+
418,Store_014,Central,Cereal,Pantry,7,4.49,2024-10-18,18-25
419,Store_046,South,Chicken,Meat,15,8.99,2024-07-13,46-55
420,Store_046,North,Pork,Meat,13,7.99,2024-10-26,26-35
421,Store_023,East,Beef,Meat,18,12.99,2023-11-05,36-45
422,Store_034,East,Cheese,Dairy,8,5.99,2024-12-18,36-45
423,Store_048,West,Cheese,Dairy,17,5.99,2023-10-27,36-45
424,Store_047,East,Orange,Produce,8,0.89,2024-01-06,56+
425,Store_002,North,Chicken,Meat,17,8.99,2024-02-03,36-45
426,Store_042,Central,Banana,Produce,17,0.29,2024-04-24,46-55
427,Store_017,Central,Croissant,Bakery,16,1.99,2023-05-13,56+
428,Store_045,North,Salmon,Seafood,1,14.99,2024-10-23,18-25
429,Store_003,West,Apple,Produce,10,0.79,2023-09-02,46-55
430,Store_016,South,Orange,Produce,7,0.89,2024-02-21,36-45
431,Store_021,South,Orange,Produce,5,0.89,2024-11-12,46-55
432,Store_003,West,Salmon,Seafood,15,14.99,2024-08-25,36-45
433,Store_020,West,Bread,Bakery,2,2.99,2024-02-25,46-55
434,Store_041,North,Pork,Meat,4,7.99,2024-09-13,56+
435,Store_001,Central,Pork,Meat,5,7.99,2024-04-28,26-35
436,Store_026,East,Pork,Meat,6,7.99,2024-07-21,56+
437,Store_005,East,Orange,Produce,7,0.89,2023-03-18,56+
438,Store_002,South,Pasta,Pantry,10,1.49,2024-11-16,56+
439,Store_035,West,Water,Beverages,1,0.99,2024-12-28,26-35
440,Store_024,West,Bagel,Bakery,1,0.99,2023-07-11,26-35
441,Store_017,West,Shrimp,Seafood,18,11.99,2023-10-28,26-35
442,Store_037,North,Chicken,Meat,18,8.99,2023-06-22,36-45
443,Store_005,Central,Banana,Produce,17,0.29,2023-01-24,18-25
444,Store_004,East,Bagel,Bakery,2,0.99,2023-05-10,56+
445,Store_047,South,Cereal,Pantry,6,4.49,2023-12-20,18-25
446,Store_028,South,Cheese,Dairy,14,5.99,2024-05-25,46-55
447,Store_014,South,Milk,Dairy,1,3.99,2024-07-06,46-55
448,Store_017,East,Milk,Dairy,4,3.99,2024-09-18,26-35
449,Store_003,East,Cheese,Dairy,20,5.99,2023-01-16,26-35
450,Store_010,East,Shrimp,Seafood,16,11.99,2024-11-04,26-35
451,Store_014,North,Cereal,Pantry,7,4.49,2023-09-10,46-55
452,Store_041,East,Orange,Produce,18,0.89,2024-09-07,56+
453,Store_014,West,Juice,Beverages,19,3.49,2024-09-15,26-35
454,Store_040,South,Beef,Meat,15,12.99,2024-08-14,26-35
455,Store_024,Central,Pork,Meat,16,7.99,2023-08-18,18-25
456,Store_027,North,Water,Beverages,3,0.99,2023-08-01,26-35
457,Store_013,South,Banana,Produce,13,0.29,2023-03-29,26-35
458,Store_008,West,Beef,Meat,8,12.99,2024-03-17,18-25
459,Store_035,Central,Orange,Produce,12,0.89,2024-01-11,56+
460,Store_010,West,Salmon,Seafood,11,14.99,2023-11-03,56+
461,Store_005,West,Shrimp,Seafood,13,11.99,2023-06-08,26-35
462,Store_003,Central,Orange,Produce,16,0.89,2023-10-18,56+
463,Store_020,West,Apple,Produce,15,0.79,2023-04-14,
464,Store_005,East,Soda,Beverages,14,1.99,2024-12-25,
465,Store_030,West,Bagel,Bakery,11,0.99,2023-05-18,56+
466,Store_014,North,Water,Beverages,8,0.99,2023-05-05,
467,Store_043,South,Orange,Produce,3,0.89,2024-06-12,56+
468,Store_042,South,Tuna,Seafood,4,9.99,2023-04-30,26-35
469,Store_026,East,Apple,Produce,7,0.79,2023-03-16,18-25
470,Store_043,East,Banana,Produce,13,0.29,2023-02-17,56+
471,Store_019,West,Rice,Pantry,2,2.99,2023-04-19,
472,Store_038,South,Rice,Pantry,16,2.99,2024-02-21,56+
473,Store_040,East,Shrimp,Seafood,7,11.99,2023-01-28,26-35
474,Store_046,Central,Juice,Beverages,1,3.49,2023-10-19,56+
475,Store_045,South,Pasta,Pantry,4,1.49,2023-03-14,56+
476,Store_011,South,Rice,Pantry,12,2.99,2023-02-18,56+
477,Store_037,North,Shrimp,Seafood,3,,2024-06-10,18-25
478,Store_028,West,Cheese,Dairy,1,5.99,2023-04-22,46-55
479,Store_031,West,Shrimp,Seafood,1,11.99,2023-02-03,18-25
480,Store_009,Central,Milk,Dairy,11,3.99,2023-10-06,18-25
481,Store_005,Central,Tuna,Seafood,4,9.99,2023-10-29,46-55
482,Store_030,North,Cheese,Dairy,20,5.99,2024-05-10,26-35
483,Store_001,North,Tuna,Seafood,10,,2024-04-25,26-35
484,Store_019,West,Bagel,Bakery,8,0.99,2024-10-09,36-45
485,Store_031,East,Juice,Beverages,7,3.49,2024-05-14,46-55
486,Store_037,South,Croissant,Bakery,18,1.99,2023-05-27,56+
487,Store_010,East,Juice,Beverages,13,3.49,2024-10-11,56+
488,Store_012,West,Yogurt,Dairy,14,2.49,2023-03-21,56+
489,Store_007,North,Bread,Bakery,17,2.99,2024-03-15,36-45
490,Store_024,South,Bagel,Bakery,7,0.99,2023-07-06,26-35
491,Store_033,South,Shrimp,Seafood,2,11.99,2023-06-18,46-55
492,Store_029,Central,Yogurt,Dairy,1,2.49,2024-07-12,18-25
493,Store_045,West,Yogurt,Dairy,20,2.49,2024-10-27,26-35
494,Store_032,Central,Tuna,Seafood,11,9.99,2024-09-05,46-55
495,Store_028,East,Soda,Beverages,15,,2024-07-29,36-45
496,Store_045,South,Soda,Beverages,7,1.99,2023-05-11,18-25
497,Store_007,East,Soda,Beverages,19,1.99,2023-08-06,46-55
498,Store_016,Central,Rice,Pantry,12,2.99,2023-07-02,26-35
499,Store_027,East,Pork,Meat,15,7.99,2023-03-11,36-45
500,Store_029,South,Beef,Meat,4,12.99,2023-01-22,56+
501,Store_021,Central,Juice,Beverages,8,3.49,2023-01-16,46-55
502,Store_033,West,Orange,Produce,17,0.89,2023-11-08,26-35
503,Store_029,East,Soda,Beverages,1,1.99,2024-02-17,56+
504,Store_015,East,Rice,Pantry,9,2.99,2024-06-19,36-45
505,Store_047,East,Cereal,Pantry,1,4.49,2024-11-04,
506,Store_043,East,Croissant,Bakery,2,1.99,2023-11-13,26-35
507,Store_048,South,Orange,Produce,18,0.89,2023-10-12,46-55
508,Store_006,West,Juice,Beverages,3,3.49,2024-09-24,46-55
509,Store_033,North,Orange,Produce,20,0.89,2023-06-14,36-45
510,Store_037,North,Rice,Pantry,13,2.99,2023-11-17,36-45
511,Store_027,Central,Apple,Produce,2,0.79,2024-04-27,56+
512,Store_008,Central,Pasta,Pantry,5,1.49,2024-09-07,46-55
513,Store_014,East,Salmon,Seafood,5,14.99,2024-09-27,18-25
514,Store_050,West,Pork,Meat,1,7.99,2024-09-17,36-45
515,Store_007,North,Water,Beverages,12,0.99,2024-12-25,56+
516,Store_029,East,Bread,Bakery,14,2.99,2024-05-03,36-45
517,Store_010,South,Orange,Produce,20,0.89,2023-11-03,46-55
518,Store_007,Central,Cheese,Dairy,5,5.99,2024-07-15,26-35
519,Store_050,South,Croissant,Bakery,7,1.99,2024-08-11,46-55
520,Store_006,South,Orange,Produce,9,0.89,2024-12-18,56+
521,Store_026,East,Orange,Produce,19,0.89,2024-12-05,46-55
522,Store_043,East,Soda,Beverages,20,1.99,2024-03-13,26-35
523,Store_007,South,Juice,Beverages,17,3.49,2024-02-24,36-45
524,Store_016,West,Soda,Beverages,9,1.99,2024-07-09,18-25
525,Store_023,West,Water,Beverages,2,,2024-02-16,
526,Store_012,South,Tuna,Seafood,20,9.99,2024-07-12,18-25
527,Store_006,East,Salmon,Seafood,14,14.99,2023-12-21,46-55
528,Store_018,South,Shrimp,Seafood,9,11.99,2023-06-30,46-55
529,Store_011,East,Banana,Produce,10,0.29,2023-05-03,56+
530,Store_016,South,Pork,Meat,19,7.99,2023-10-04,26-35
531,Store_005,South,Salmon,Seafood,20,14.99,2024-05-19,26-35
532,Store_039,Central,Pork,Meat,20,7.99,2024-03-22,26-35
533,Store_009,West,Beef,Meat,19,12.99,2024-10-20,18-25
534,Store_045,East,Shrimp,Seafood,4,11.99,2023-08-01,46-55
535,Store_014,South,Orange,Produce,7,0.89,2024-02-19,56+
536,Store_032,South,Rice,Pantry,11,2.99,2024-10-01,36-45
537,Store_036,Central,Cheese,Dairy,3,5.99,2024-09-10,26-35
538,Store_032,West,Soda,Beverages,1,1.99,2023-12-05,
539,Store_007,East,Water,Beverages,18,0.99,2023-11-24,18-25
540,Store_012,North,Soda,Beverages,18,1.99,2024-05-21,26-35
541,Store_019,South,Tuna,Seafood,5,9.99,2024-05-19,26-35
542,Store_023,South,Bagel,Bakery,17,0.99,2024-10-19,56+
543,Store_035,South,Yogurt,Dairy,10,2.49,2023-06-28,26-35
544,Store_045,West,Bagel,Bakery,5,0.99,2024-06-09,36-45
545,Store_017,East,Salmon,Seafood,20,14.99,2024-02-10,36-45
546,Store_008,West,Cheese,Dairy,18,5.99,2023-03-02,36-45
547,Store_018,West,Tuna,Seafood,3,9.99,2023-02-25,36-45
548,Store_044,East,Salmon,Seafood,9,14.99,2024-09-17,46-55
549,Store_008,Central,Juice,Beverages,2,3.49,2024-01-16,56+
550,Store_003,West,Rice,Pantry,6,2.99,2024-12-27,26-35
551,Store_013,Central,Cheese,Dairy,7,5.99,2023-02-06,46-55
552,Store_015,East,Milk,Dairy,18,3.99,2024-04-01,46-55
553,Store_039,Central,Salmon,Seafood,19,14.99,2023-02-23,46-55
554,Store_013,East,Croissant,Bakery,14,1.99,2024-08-10,36-45
555,Store_048,North,Yogurt,Dairy,6,2.49,2024-01-01,18-25
556,Store_040,Central,Beef,Meat,4,12.99,2024-09-09,46-55
557,Store_050,East,Tuna,Seafood,20,9.99,2024-03-12,36-45
558,Store_039,Central,Pork,Meat,9,7.99,2023-07-05,46-55
559,Store_015,North,Rice,Pantry,16,2.99,2024-11-03,18-25
560,Store_015,North,Bread,Bakery,16,2.99,2024-12-29,
561,Store_019,North,Banana,Produce,18,0.29,2023-05-27,36-45
562,Store_023,North,Juice,Beverages,19,3.49,2024-01-09,36-45
563,Store_033,South,Shrimp,Seafood,15,11.99,2024-10-06,56+
564,Store_012,South,Chicken,Meat,2,8.99,2023-01-06,26-35
565,Store_040,West,Salmon,Seafood,19,14.99,2024-11-18,26-35
566,Store_014,East,Beef,Meat,8,12.99,2024-01-03,26-35
567,Store_026,North,Croissant,Bakery,2,1.99,2023-12-09,56+
568,Store_045,West,Soda,Beverages,6,1.99,2023-08-06,36-45
569,Store_010,North,Beef,Meat,2,12.99,2024-04-26,46-55
570,Store_027,North,Bread,Bakery,19,2.99,2024-03-25,36-45
571,Store_037,South,Chicken,Meat,14,8.99,2024-03-01,18-25
572,Store_028,West,Milk,Dairy,4,3.99,2024-06-16,18-25
573,Store_022,South,Yogurt,Dairy,18,2.49,2023-05-29,56+
574,Store_046,West,Chicken,Meat,2,8.99,2024-12-28,36-45
575,Store_047,East,Bagel,Bakery,15,0.99,2023-10-02,18-25
576,Store_008,East,Shrimp,Seafood,16,11.99,2024-04-19,56+
577,Store_036,Central,Chicken,Meat,7,8.99,2023-01-14,56+
578,Store_032,South,Cereal,Pantry,4,4.49,2024-05-26,56+
579,Store_015,West,Croissant,Bakery,20,1.99,2023-05-17,46-55
580,Store_028,Central,Cheese,Dairy,6,5.99,2024-06-01,26-35
581,Store_034,East,Yogurt,Dairy,6,2.49,2024-08-22,36-45
582,Store_001,Central,Banana,Produce,10,0.29,2024-02-12,18-25
583,Store_005,East,Milk,Dairy,20,3.99,2023-02-06,36-45
584,Store_040,Central,Bagel,Bakery,18,0.99,2024-11-22,18-25
585,Store_014,South,Bread,Bakery,5,2.99,2024-07-16,56+
586,Store_044,North,Bagel,Bakery,11,0.99,2024-06-24,36-45
587,Store_049,East,Shrimp,Seafood,2,11.99,2023-05-06,46-55
588,Store_009,West,Banana,Produce,10,0.29,2023-04-13,18-25
589,Store_036,South,Croissant,Bakery,2,1.99,2024-03-03,56+
590,Store_010,North,Juice,Beverages,13,3.49,2024-08-21,26-35
591,Store_030,Central,Bagel,Bakery,3,0.99,2024-05-04,56+
592,Store_038,South,Soda,Beverages,16,1.99,2024-09-25,56+
593,Store_048,East,Orange,Produce,19,0.89,2023-03-13,56+
594,Store_016,West,Cheese,Dairy,15,,2024-06-26,36-45
595,Store_005,North,Shrimp,Seafood,15,11.99,2024-01-02,36-45
596,Store_022,Central,Chicken,Meat,18,8.99,2024-10-31,46-55
597,Store_048,West,Salmon,Seafood,8,14.99,2023-08-25,46-55
598,Store_001,South,Pork,Meat,11,7.99,2024-01-01,46-55
599,Store_031,North,Chicken,Meat,6,8.99,2023-06-05,18-25
600,Store_049,South,Tuna,Seafood,10,9.99,2024-10-10,36-45
601,Store_038,East,Cereal,Pantry,16,4.49,2024-09-25,26-35
602,Store_027,Central,Soda,Beverages,20,1.99,2023-04-12,46-55
603,Store_015,North,Beef,Meat,13,12.99,2023-06-16,
604,Store_045,Central,Rice,Pantry,1,2.99,2023-04-21,18-25
605,Store_009,West,Soda,Beverages,12,1.99,2024-07-08,18-25
606,Store_009,Central,Orange,Produce,16,0.89,2023-11-29,56+
607,Store_044,Central,Banana,Produce,15,0.29,2023-10-29,46-55
608,Store_025,West,Pasta,Pantry,15,1.49,2023-04-30,18-25
609,Store_013,South,Yogurt,Dairy,16,2.49,2023-05-30,26-35
610,Store_004,East,Milk,Dairy,12,3.99,2023-12-14,56+
611,Store_042,Central,Pasta,Pantry,17,1.49,2023-02-22,36-45
612,Store_008,South,Bagel,Bakery,4,0.99,2023-12-02,26-35
613,Store_004,Central,Banana,Produce,18,0.29,2024-07-13,18-25
614,Store_011,East,Bread,Bakery,20,2.99,2023-11-30,
615,Store_019,South,Soda,Beverages,20,1.99,2024-06-11,56+
616,Store_033,North,Apple,Produce,15,0.79,2023-10-29,56+
617,Store_049,North,Chicken,Meat,9,8.99,2024-09-06,46-55
618,Store_020,West,Yogurt,Dairy,17,2.49,2024-05-22,
619,Store_025,North,Juice,Beverages,13,3.49,2024-03-07,18-25
620,Store_001,South,Bread,Bakery,5,2.99,2024-07-09,56+
621,Store_049,North,Water,Beverages,11,0.99,2023-08-10,56+
622,Store_006,Central,Tuna,Seafood,14,9.99,2024-08-24,56+
623,Store_020,West,Pasta,Pantry,12,1.49,2023-11-28,
624,Store_012,Central,Yogurt,Dairy,8,2.49,2023-09-13,18-25
625,Store_028,West,Rice,Pantry,17,2.99,2023-05-25,26-35
626,Store_044,East,Banana,Produce,12,0.29,2024-11-29,36-45
627,Store_013,East,Pasta,Pantry,9,1.49,2024-08-05,26-35
628,Store_033,East,Cheese,Dairy,5,5.99,2024-03-12,56+
629,Store_016,West,Shrimp,Seafood,10,11.99,2024-01-07,26-35
630,Store_034,West,Orange,Produce,11,0.89,2023-04-20,26-35
631,Store_036,East,Apple,Produce,5,0.79,2023-11-20,36-45
632,Store_033,Central,Salmon,Seafood,14,14.99,2024-11-25,36-45
633,Store_011,South,Banana,Produce,4,0.29,2024-08-25,56+
634,Store_008,South,Shrimp,Seafood,7,11.99,2024-04-10,56+
635,Store_050,Central,Bagel,Bakery,19,0.99,2024-06-22,56+
636,Store_041,North,Tuna,Seafood,13,9.99,2023-12-07,
637,Store_022,North,Croissant,Bakery,5,1.99,2024-03-03,18-25
638,Store_013,Central,Croissant,Bakery,13,1.99,2023-12-18,18-25
639,Store_034,West,Cheese,Dairy,4,5.99,2024-03-20,
640,Store_004,South,Yogurt,Dairy,2,2.49,2023-03-03,56+
641,Store_049,West,Bagel,Bakery,4,0.99,2024-12-10,26-35
642,Store_030,North,Apple,Produce,11,0.79,2024-07-01,56+
643,Store_039,West,Beef,Meat,12,12.99,2024-07-21,26-35
644,Store_001,North,Yogurt,Dairy,1,2.49,2023-10-21,26-35
645,Store_043,South,Orange,Produce,7,0.89,2024-01-15,26-35
646,Store_045,Central,Banana,Produce,20,0.29,2023-02-07,18-25
647,Store_044,West,Milk,Dairy,8,3.99,2023-01-24,46-55
648,Store_017,Central,Pasta,Pantry,19,1.49,2024-07-06,18-25
649,Store_018,North,Rice,Pantry,2,2.99,2023-01-25,56+
650,Store_047,Central,Tuna,Seafood,15,9.99,2024-12-08,36-45
651,Store_026,North,Orange,Produce,16,0.89,2024-02-06,46-55
652,Store_044,West,Cereal,Pantry,6,4.49,2024-08-25,18-25
653,Store_019,West,Rice,Pantry,1,2.99,2023-01-19,36-45
654,Store_008,Central,Cereal,Pantry,4,4.49,2024-02-22,36-45
655,Store_022,Central,Pasta,Pantry,3,1.49,2023-05-12,36-45
656,Store_005,Central,Apple,Produce,12,0.79,2023-06-14,46-55
657,Store_022,West,Shrimp,Seafood,12,11.99,2023-08-22,46-55
658,Store_045,East,Cereal,Pantry,12,4.49,2024-07-12,18-25
659,Store_032,West,Bagel,Bakery,7,0.99,2023-08-28,56+
660,Store_029,West,Juice,Beverages,12,3.49,2023-07-14,46-55
661,Store_033,East,Bagel,Bakery,20,0.99,2024-07-02,46-55
662,Store_028,West,Chicken,Meat,8,8.99,2024-07-24,56+
663,Store_034,Central,Shrimp,Seafood,18,11.99,2023-11-10,
664,Store_023,North,Tuna,Seafood,4,9.99,2023-04-22,18-25
665,Store_035,North,Milk,Dairy,10,3.99,2024-07-05,18-25
666,Store_015,East,Bagel,Bakery,3,0.99,2023-11-18,46-55
667,Store_030,Central,Croissant,Bakery,6,1.99,2024-02-21,56+
668,Store_001,Central,Rice,Pantry,18,2.99,2023-12-26,26-35
669,Store_023,East,Milk,Dairy,14,3.99,2024-03-06,18-25
670,Store_004,West,Orange,Produce,15,0.89,2024-02-25,36-45
671,Store_005,East,Apple,Produce,12,0.79,2024-02-19,26-35
672,Store_020,South,Beef,Meat,14,12.99,2023-12-12,18-25
673,Store_010,East,Shrimp,Seafood,10,11.99,2024-04-23,26-35
674,Store_022,West,Apple,Produce,10,0.79,2023-09-03,26-35
675,Store_010,North,Pasta,Pantry,20,1.49,2024-04-22,26-35
676,Store_040,East,Milk,Dairy,1,3.99,2024-07-25,26-35
677,Store_002,West,Apple,Produce,9,0.79,2024-03-18,26-35
678,Store_018,West,Shrimp,Seafood,16,11.99,2024-12-18,26-35
679,Store_010,West,Chicken,Meat,10,8.99,2024-12-18,26-35
680,Store_001,South,Orange,Produce,7,0.89,2023-12-07,36-45
681,Store_008,West,Soda,Beverages,3,1.99,2023-03-20,36-45
682,Store_039,Central,Croissant,Bakery,2,1.99,2023-02-10,56+
683,Store_049,North,Orange,Produce,2,0.89,2024-09-20,18-25
684,Store_048,East,Cheese,Dairy,14,5.99,2024-08-23,26-35
685,Store_046,North,Water,Beverages,13,0.99,2024-05-02,36-45
686,Store_042,South,Juice,Beverages,6,3.49,2024-05-29,46-55
687,Store_009,East,Pork,Meat,15,7.99,2024-05-14,26-35
688,Store_003,North,Water,Beverages,8,0.99,2023-06-16,18-25
689,Store_008,South,Pork,Meat,7,7.99,2024-10-26,46-55
690,Store_034,Central,Chicken,Meat,11,8.99,2023-03-25,26-35
691,Store_012,East,Banana,Produce,6,0.29,2024-05-12,36-45
692,Store_028,East,Soda,Beverages,19,,2024-10-11,26-35
693,Store_011,Central,Juice,Beverages,3,3.49,2023-01-14,26-35
694,Store_017,North,Pasta,Pantry,1,1.49,2023-02-01,56+
695,Store_011,North,Banana,Produce,4,0.29,2023-01-28,56+
696,Store_042,East,Juice,Beverages,5,3.49,2023-12-29,56+
697,Store_046,South,Rice,Pantry,16,2.99,2023-01-28,46-55
698,Store_026,Central,Pork,Meat,6,7.99,2023-09-08,
699,Store_002,Central,Cereal,Pantry,15,,2024-07-21,36-45
700,Store_050,West,Soda,Beverages,14,1.99,2024-02-29,46-55
701,Store_005,South,Yogurt,Dairy,4,2.49,2024-10-11,18-25
702,Store_016,West,Beef,Meat,8,12.99,2024-08-06,18-25
703,Store_029,Central,Juice,Beverages,11,3.49,2024-07-29,26-35
704,Store_027,North,Water,Beverages,7,0.99,2023-05-17,36-45
705,Store_009,East,Rice,Pantry,12,2.99,2023-07-29,
706,Store_041,West,Salmon,Seafood,16,14.99,2024-08-27,36-45
707,Store_027,South,Tuna,Seafood,2,9.99,2024-10-29,18-25
708,Store_029,South,Beef,Meat,1,12.99,2024-08-03,46-55
709,Store_047,Central,Apple,Produce,7,0.79,2024-12-13,26-35
710,Store_038,North,Tuna,Seafood,5,9.99,2023-08-12,26-35
711,Store_036,Central,Salmon,Seafood,9,14.99,2023-07-23,56+
712,Store_043,South,Banana,Produce,5,0.29,2023-03-21,56+
713,Store_016,Central,Croissant,Bakery,6,1.99,2023-09-13,56+
714,Store_010,South,Orange,Produce,14,0.89,2024-11-07,46-55
715,Store_048,South,Cereal,Pantry,2,4.49,2023-10-08,26-35
716,Store_042,Central,Pasta,Pantry,11,1.49,2024-02-10,26-35
717,Store_033,South,Salmon,Seafood,5,14.99,2023-09-26,56+
718,Store_008,Central,Yogurt,Dairy,20,2.49,2023-03-23,18-25
719,Store_027,North,Chicken,Meat,1,8.99,2024-12-18,36-45
720,Store_030,East,Pasta,Pantry,6,1.49,2024-10-08,18-25
721,Store_040,East,Beef,Meat,16,12.99,2024-12-29,46-55
722,Store_020,South,Rice,Pantry,11,2.99,2024-12-21,36-45
723,Store_002,North,Bread,Bakery,5,2.99,2024-05-27,18-25
724,Store_041,South,Apple,Produce,13,0.79,2024-08-31,36-45
725,Store_010,South,Banana,Produce,18,0.29,2024-06-10,26-35
726,Store_032,West,Milk,Dairy,14,3.99,2024-12-07,36-45
727,Store_046,Central,Pasta,Pantry,14,1.49,2024-03-17,18-25
728,Store_020,North,Chicken,Meat,1,8.99,2024-05-30,46-55
729,Store_021,East,Water,Beverages,9,0.99,2023-10-05,56+
730,Store_001,Central,Orange,Produce,4,0.89,2024-04-14,26-35
731,Store_039,North,Croissant,Bakery,4,1.99,2023-03-02,26-35
732,Store_035,West,Banana,Produce,9,0.29,2024-08-15,56+
733,Store_024,East,Tuna,Seafood,12,9.99,2024-11-19,26-35
734,Store_005,South,Soda,Beverages,8,1.99,2023-08-12,
735,Store_040,South,Bagel,Bakery,5,0.99,2024-01-30,46-55
736,Store_019,East,Cheese,Dairy,17,5.99,2023-07-16,56+
737,Store_039,South,Pasta,Pantry,9,1.49,2023-10-25,18-25
738,Store_021,West,Milk,Dairy,1,3.99,2024-01-23,56+
739,Store_016,West,Bagel,Bakery,4,0.99,2024-02-06,36-45
740,Store_021,South,Apple,Produce,14,0.79,2023-02-19,26-35
741,Store_041,North,Shrimp,Seafood,9,11.99,2024-11-15,18-25
742,Store_045,West,Juice,Beverages,17,3.49,2023-08-07,56+
743,Store_045,North,Shrimp,Seafood,6,11.99,2023-01-27,36-45
744,Store_049,South,Bagel,Bakery,20,0.99,2023-04-14,56+
745,Store_022,West,Milk,Dairy,3,3.99,2024-11-17,26-35
746,Store_018,North,Rice,Pantry,10,2.99,2023-08-18,46-55
747,Store_040,West,Orange,Produce,20,0.89,2023-09-30,46-55
748,Store_031,North,Apple,Produce,4,0.79,2023-01-18,56+
749,Store_027,South,Croissant,Bakery,4,1.99,2023-06-16,36-45
750,Store_043,North,Chicken,Meat,5,8.99,2023-04-23,46-55
751,Store_048,South,Salmon,Seafood,9,14.99,2023-11-11,46-55
752,Store_028,Central,Pork,Meat,7,7.99,2024-09-14,36-45
753,Store_008,South,Cheese,Dairy,16,5.99,2024-10-19,36-45
754,Store_006,West,Shrimp,Seafood,16,11.99,2024-12-22,36-45
755,Store_037,East,Orange,Produce,1,0.89,2024-05-02,56+
756,Store_025,West,Bread,Bakery,12,2.99,2023-07-28,36-45
757,Store_043,Central,Soda,Beverages,2,1.99,2024-07-23,26-35
758,Store_017,South,Cereal,Pantry,16,4.49,2023-07-05,18-25
759,Store_021,North,Bread,Bakery,5,2.99,2023-03-19,18-25
760,Store_038,Central,Beef,Meat,8,12.99,2023-06-02,36-45
761,Store_049,East,Croissant,Bakery,13,1.99,2023-11-13,56+
762,Store_019,West,Milk,Dairy,9,3.99,2024-06-01,26-35
763,Store_050,North,Bagel,Bakery,6,0.99,2024-06-27,46-55
764,Store_042,Central,Bagel,Bakery,16,0.99,2023-11-10,36-45
765,Store_015,North,Shrimp,Seafood,12,11.99,2024-01-01,18-25
766,Store_038,Central,Beef,Meat,18,12.99,2024-09-29,18-25
767,Store_031,Central,Salmon,Seafood,15,14.99,2023-07-10,26-35
768,Store_050,South,Cereal,Pantry,10,4.49,2024-05-01,46-55
769,Store_011,West,Apple,Produce,5,0.79,2024-08-02,56+
770,Store_012,North,Yogurt,Dairy,12,,2024-02-13,26-35
