track_id,track_name,artist,album,genre,duration_ms,popularity,danceability,energy,tempo,release_date,streams
TRK00240,Electric Nights,SZA,Album 34,Hip-Hop,241081,95,0.397,0.83,163.8,2023-05-20,40062986
TRK00241,Bright Fire,Ed Sheeran,Album 40,Indie,315724,14,0.97,0.13,116.1,2015-06-18,44698846
TRK00242,Wild Shadows,Bad Bunny,Album 7,Electronic,221428,29,0.55,0.451,126.9,2023-12-25,26842226
TRK00243,Electric Love,SZA,Album 49,Pop,313536,35,0.349,0.006,165.1,2024-04-15,49864539
TRK00244,Endless Shadows,Kendrick Lamar,Album 19,Electronic,135575,92,0.463,0.419,156.7,2016-01-05,31313462
TRK00245,Bright Dreams,The Weeknd,Album 29,Hip-Hop,306340,83,0.658,0.597,83.8,2020-05-01,28668069
TRK00246,Midnight Memories,Imagine Dragons,Album 27,Rock,250649,2,0.411,0.765,167.7,2017-05-12,17018025
TRK00247,Lost Stars,Bad Bunny,Album 6,Pop,349666,67,0.528,0.193,137.2,2020-03-04,21406228
TRK00248,Neon Nights,SZA,Album 44,Rock,138950,85,0.132,0.318,198.4,2017-06-29,41493239
TRK00249,Midnight Fire,Taylor Swift,Album 4,Rock,309721,38,0.587,0.603,120.2,2015-08-24,49276359
TRK00250,Midnight Fire,Taylor Swift,Album 3,Latin,286067,81,0.832,0.547,166.6,2018-04-23,18867899
TRK00251,Electric Hearts,BTS,Album 4,Indie,294067,7,0.673,0.01,132.1,2021-04-13,36734034
TRK00252,Neon Stars,Drake,Album 7,Hip-Hop,210757,5,0.784,0.41,122.3,2016-04-14,27723125
TRK00253,Electric Rain,Ed Sheeran,Album 38,Country,182405,21,0.118,0.403,114.6,2015-03-05,11872044
TRK00254,Wild Love,The Weeknd,Album 21,Indie,253715,32,0.141,0.052,134.5,2019-06-03,34719845
TRK00255,Bright Rain,Bad Bunny,Album 25,Latin,313722,79,0.75,0.0,93.7,2019-07-01,24134201
TRK00256,Golden Love,Dua Lipa,Album 24,Rock,301573,2,0.079,0.535,66.6,2017-08-13,30423109
TRK00257,Silent Rain,Imagine Dragons,Album 17,R&B,136646,39,0.217,0.575,172.5,2017-10-09,32191755
TRK00258,Golden Fire,Maroon 5,Album 32,Country,324766,93,0.94,0.821,74.6,2021-07-06,28022199
TRK00259,Endless Hearts,Dua Lipa,Album 41,Latin,131850,40,0.904,0.106,70.1,2020-05-15,18674981
TRK00260,Endless Stars,Billie Eilish,Album 17,Country,351511,14,0.001,0.545,91.8,2016-07-22,36412218
TRK00261,Bright Rain,Harry Styles,Album 4,Indie,293182,97,0.353,0.608,193.3,2022-04-10,2459662
TRK00262,Bright Echoes,The Weeknd,Album 37,Rock,242314,78,0.453,0.246,159.2,2017-02-12,39623637
TRK00263,Electric Fire,Ed Sheeran,Album 4,Country,337216,19,0.233,0.088,177.1,2018-07-28,1324748
TRK00264,Neon Dreams,Imagine Dragons,Album 29,Rock,305024,50,0.588,0.155,131.2,2017-08-08,10826107
TRK00265,Silent Hearts,SZA,Album 19,Country,313586,24,0.188,0.972,101.0,2016-02-18,1575010
TRK00266,Bright Rain,Bad Bunny,Album 12,Indie,324513,45,0.255,0.608,97.5,2023-09-07,34752164
TRK00267,Endless Fire,Travis Scott,Album 23,R&B,142081,17,0.515,0.096,197.8,2020-03-08,1429846
TRK00268,Silent Fire,Doja Cat,Album 1,Country,144356,59,0.597,0.501,112.1,2024-01-27,14448998
TRK00269,Electric Rain,The Weeknd,Album 3,Latin,325012,15,0.606,0.02,92.8,2019-11-09,36289982
TRK00270,Midnight Shadows,Dua Lipa,Album 23,Hip-Hop,290942,87,0.356,0.035,120.4,2023-12-01,27067570
TRK00271,Dark Nights,Doja Cat,Album 20,Country,269702,21,0.249,0.593,195.2,2016-11-22,221031
TRK00272,Neon Memories,SZA,Album 12,Electronic,341068,11,0.788,0.471,124.4,2017-09-06,35735666
TRK00273,Wild Memories,Taylor Swift,Album 4,Country,224869,89,0.771,0.218,130.4,2015-05-22,6108883
TRK00274,Endless Memories,Maroon 5,Album 44,Latin,141362,65,0.278,0.902,129.8,2019-02-01,30309424
TRK00275,Electric Fire,Maroon 5,Album 28,Pop,227006,74,0.287,0.895,185.7,2018-12-05,33482182
TRK00276,Neon Love,The Weeknd,Album 18,R&B,335948,20,0.982,0.386,126.2,2018-02-28,20172048
TRK00277,Lost Echoes,Ed Sheeran,Album 25,Country,203045,70,0.334,0.756,169.0,2023-11-26,34883373
TRK00278,Golden Hearts,Bad Bunny,Album 3,Latin,202912,74,0.855,0.359,132.8,2018-09-11,44547438
TRK00279,Neon Echoes,Coldplay,Album 29,Indie,183778,24,0.155,0.307,87.1,2015-09-23,19840936
TRK00280,Wild Stars,Maroon 5,Album 45,Rock,139932,51,0.727,0.728,145.9,2023-02-07,13386729
TRK00281,Electric Nights,Maroon 5,Album 44,Hip-Hop,192891,7,0.375,0.897,184.0,2023-12-27,11472236
TRK00282,Endless Memories,Post Malone,Album 20,Indie,319469,98,0.391,0.001,194.9,2022-09-30,30174324
TRK00283,Midnight Echoes,Travis Scott,Album 37,Indie,255920,33,0.171,0.267,72.3,2018-08-24,2711171
TRK00284,Bright Memories,Billie Eilish,Album 13,Hip-Hop,336350,93,0.794,0.372,195.3,2020-04-21,15051289
TRK00285,Neon Hearts,Drake,Album 31,Latin,278721,30,0.205,0.607,181.3,2015-01-17,31358635
TRK00286,Wild Stars,SZA,Album 31,Country,272727,65,0.011,0.32,194.7,2018-06-18,17098202
TRK00287,Dark Dreams,The Weeknd,Album 34,Latin,330250,79,0.4,0.339,147.9,2022-06-04,12196706
TRK00288,Golden Dreams,Billie Eilish,Album 30,Country,254239,1,0.289,0.936,71.3,2024-07-17,26025424
TRK00289,Midnight Dreams,Taylor Swift,Album 16,Hip-Hop,276729,32,0.701,0.118,61.3,2023-01-08,48860771
TRK00290,Electric Dreams,Imagine Dragons,Album 39,Rock,158995,69,0.369,0.221,98.9,2024-10-11,46650180
TRK00291,Bright Hearts,Post Malone,Album 24,Pop,300162,85,0.787,0.786,75.1,2023-04-02,7494719
TRK00292,Bright Rain,Doja Cat,Album 43,Rock,340807,23,0.44,0.152,195.8,2024-04-26,17520402
TRK00293,Golden Dreams,Travis Scott,Album 44,Latin,158622,65,0.545,0.639,127.4,2023-06-20,48463871
TRK00294,Golden Rain,SZA,Album 43,R&B,207936,43,0.02,0.725,89.3,2022-02-26,29473412
TRK00295,Bright Nights,Billie Eilish,Album 31,Hip-Hop,337522,88,0.13,0.13,199.6,2017-07-23,2293623
TRK00296,Endless Hearts,Dua Lipa,Album 21,Indie,298319,72,0.02,0.469,177.3,2015-10-05,22108143
TRK00297,Silent Love,Imagine Dragons,Album 5,Electronic,132961,59,0.176,0.32,129.9,2018-01-28,36978131
TRK00298,Wild Nights,Ed Sheeran,Album 28,Pop,356224,54,0.422,0.911,73.7,2016-12-24,3541894
TRK00299,Endless Hearts,Ed Sheeran,Album 32,Rock,292085,4,0.414,0.918,125.3,2023-04-25,28263673
TRK00300,Electric Dreams,Olivia Rodrigo,Album 26,Electronic,302748,38,0.112,0.362,135.0,2020-11-22,38333166
TRK00301,Silent Memories,Imagine Dragons,Album 46,R&B,317437,5,0.994,0.283,121.3,2019-08-25,2941001
TRK00302,Endless Love,Maroon 5,Album 29,R&B,179939,35,0.334,0.586,114.0,2017-11-23,14732489
TRK00303,Golden Love,Billie Eilish,Album 45,Country,220021,26,0.327,0.321,83.8,2015-12-10,40764684
TRK00304,Silent Rain,Imagine Dragons,Album 38,R&B,124911,85,0.918,0.752,97.3,2017-03-11,1685594
TRK00305,Electric Shadows,SZA,Album 48,Country,246179,67,0.234,0.463,64.7,2019-07-13,18603362
TRK00306,Endless Stars,Coldplay,Album 26,Latin,141433,2,0.704,0.48,173.0,2017-11-24,6412577
TRK00307,Neon Stars,Doja Cat,Album 39,Hip-Hop,347629,73,0.206,0.616,63.3,2021-03-15,34015997
TRK00308,Dark Rain,Drake,Album 47,Indie,249088,25,0.86,0.563,179.2,2021-09-08,46409889
TRK00309,Bright Fire,BTS,Album 23,Hip-Hop,346102,30,0.672,0.56,157.3,2018-11-19,32073050
TRK00310,Endless Nights,Bad Bunny,Album 42,Rock,288804,0,0.891,0.711,101.5,2023-07-03,37400860
TRK00311,Endless Memories,Harry Styles,Album 14,Country,168246,9,0.477,0.621,101.2,2020-11-12,22937473
TRK00312,Endless Nights,Imagine Dragons,Album 12,Latin,291297,44,0.923,0.957,116.7,2016-07-30,35688867
TRK00313,Neon Nights,SZA,Album 33,Indie,241005,16,0.185,0.095,155.5,2024-03-22,17612993
TRK00314,Bright Love,Olivia Rodrigo,Album 22,Rock,276538,88,0.834,0.658,117.0,2015-02-01,9577474
TRK00315,Electric Shadows,SZA,Album 7,Hip-Hop,255495,10,0.587,0.848,85.2,2017-03-22,41954570
TRK00316,Electric Shadows,Olivia Rodrigo,Album 21,Electronic,334912,49,0.567,0.053,145.8,2020-02-23,15244519
TRK00317,Neon Rain,Imagine Dragons,Album 48,Latin,357935,69,0.163,0.02,80.7,2022-10-03,27396214
TRK00318,Dark Stars,Dua Lipa,Album 20,Electronic,160393,33,0.104,0.871,132.6,2015-01-31,35090972
TRK00319,Dark Memories,Olivia Rodrigo,Album 41,Hip-Hop,210232,66,0.149,0.299,180.5,2016-06-27,2283560
TRK00320,Bright Dreams,BTS,Album 36,Latin,345058,71,0.235,0.268,60.3,2020-05-18,17289456
TRK00321,Silent Echoes,Taylor Swift,Album 20,Country,127813,32,0.201,0.85,88.1,2015-06-03,43586497
TRK00322,Silent Memories,Travis Scott,Album 41,R&B,340391,7,0.754,0.683,114.2,2023-08-27,10986795
TRK00323,Dark Dreams,Harry Styles,Album 42,Rock,286813,72,0.551,0.951,172.2,2018-07-30,47009462
TRK00324,Lost Dreams,Ariana Grande,Album 1,Rock,347608,63,0.286,0.618,149.9,2017-03-08,3216999
TRK00325,Electric Stars,Dua Lipa,Album 46,Electronic,141642,30,0.085,0.188,105.8,2016-08-31,45979955
TRK00326,Lost Love,Taylor Swift,Album 39,Country,181274,96,0.023,0.678,152.6,2019-08-27,25939701
TRK00327,Lost Nights,Doja Cat,Album 40,R&B,338159,39,0.22,0.447,161.4,2019-01-14,20006823
TRK00328,Lost Echoes,Drake,Album 2,Indie,166770,67,0.546,0.955,108.8,2018-08-30,13450779
TRK00329,Endless Shadows,The Weeknd,Album 23,Country,320726,30,0.464,0.884,88.2,2019-03-06,5203106
TRK00330,Midnight Dreams,Travis Scott,Album 46,Rock,212076,1,0.145,0.688,124.1,2016-10-28,47036539
TRK00331,Golden Memories,Justin Bieber,Album 45,Pop,177645,100,0.056,0.974,133.5,2022-04-22,21993521
TRK00332,Midnight Love,Justin Bieber,Album 15,Latin,173673,32,0.296,0.183,188.8,2019-03-24,39858076
TRK00333,Lost Echoes,Drake,Album 34,Electronic,232578,67,0.053,0.333,187.5,2019-01-23,28721404
TRK00334,Dark Dreams,Imagine Dragons,Album 22,R&B,355573,54,0.06,0.994,75.2,2017-07-08,28328304
TRK00335,Bright Stars,Doja Cat,Album 22,Latin,134942,24,0.53,0.096,169.1,2019-01-05,29287604
TRK00336,Endless Dreams,Ariana Grande,Album 42,Hip-Hop,345167,97,0.573,0.914,160.7,2019-03-11,5494599
TRK00337,Bright Echoes,Billie Eilish,Album 11,Latin,177142,61,0.256,0.054,116.1,2021-03-14,9102996
TRK00338,Dark Nights,Harry Styles,Album 38,Pop,176980,81,0.544,0.84,156.5,2017-08-26,16436436
TRK00339,Bright Fire,Drake,Album 1,Country,135652,8,0.884,0.76,108.4,2020-11-13,11158515
TRK00340,Lost Hearts,Imagine Dragons,Album 2,Indie,295085,34,0.356,0.182,170.9,2024-06-01,35980541
TRK00341,Golden Love,Doja Cat,Album 12,Electronic,267424,85,0.6,0.3,198.5,2015-11-17,33697199
TRK00342,Midnight Stars,Dua Lipa,Album 24,Hip-Hop,241913,45,0.115,0.409,165.9,2023-06-13,12050494
TRK00343,Dark Dreams,Doja Cat,Album 10,Indie,268193,77,0.398,0.547,102.2,2021-05-13,4154005
TRK00344,Golden Nights,The Weeknd,Album 37,Indie,137766,30,0.639,0.789,105.9,2020-05-19,18911987
TRK00345,Midnight Nights,Ariana Grande,Album 23,Rock,153007,62,0.715,0.791,105.8,2020-01-15,213289
TRK00346,Golden Dreams,Coldplay,Album 42,Electronic,235640,48,0.51,0.841,110.3,2024-12-24,45693624
TRK00347,Endless Rain,Harry Styles,Album 25,R&B,136331,99,0.452,0.477,61.0,2023-11-29,9591098
TRK00348,Bright Shadows,Harry Styles,Album 7,Electronic,354277,36,0.206,0.3,154.8,2023-08-02,515376
TRK00349,Golden Hearts,Billie Eilish,Album 46,Electronic,234000,8,0.746,0.96,173.6,2019-08-14,48196336
TRK00350,Electric Hearts,Ed Sheeran,Album 3,Country,197248,99,0.204,0.361,192.8,2023-01-08,22929746
TRK00351,Lost Rain,Post Malone,Album 11,Country,273196,97,0.34,0.074,122.2,2016-04-14,31465397
TRK00352,Endless Nights,Drake,Album 47,Hip-Hop,274787,95,0.581,0.12,66.5,2020-06-09,12376592
TRK00353,Lost Memories,Ed Sheeran,Album 43,Country,164990,33,0.361,0.116,106.0,2017-05-24,28502793
TRK00354,Wild Love,Maroon 5,Album 38,Rock,335140,35,0.28,0.075,132.0,2020-09-06,39160885
TRK00355,Lost Memories,Ariana Grande,Album 29,Electronic,180199,82,0.929,0.892,170.6,2022-01-02,27746266
TRK00356,Wild Rain,Olivia Rodrigo,Album 48,Pop,213177,47,0.948,0.709,111.8,2022-06-07,34854957
TRK00357,Wild Fire,Coldplay,Album 41,Rock,157421,10,0.86,0.175,68.8,2021-08-17,7744491
TRK00358,Golden Fire,Dua Lipa,Album 29,Pop,321022,67,0.953,0.59,87.2,2016-05-05,29664807
TRK00359,Wild Shadows,Doja Cat,Album 41,Country,268317,60,0.837,0.455,68.9,2017-08-05,41663886
TRK00360,Bright Nights,BTS,Album 33,Rock,327066,90,0.312,0.254,172.0,2023-06-06,48924655
TRK00361,Endless Love,Doja Cat,Album 37,Rock,225308,96,0.9,0.171,107.6,2018-08-31,47049386
TRK00362,Golden Shadows,The Weeknd,Album 15,Indie,322156,14,0.16,0.172,94.5,2015-10-28,24791850
TRK00363,Lost Fire,Bad Bunny,Album 27,Latin,351053,0,0.066,0.938,153.6,2022-06-26,9272439
TRK00364,Lost Stars,Imagine Dragons,Album 25,Rock,214485,40,0.594,0.228,105.4,2024-04-30,34093905
TRK00365,Bright Rain,Doja Cat,Album 50,Hip-Hop,303573,15,0.399,0.148,175.5,2015-11-23,26327764
TRK00366,Midnight Fire,Bad Bunny,Album 33,Electronic,333001,99,0.168,0.423,108.8,2020-08-26,19249866
TRK00367,Wild Stars,The Weeknd,Album 31,Indie,285172,80,0.608,0.847,101.4,2015-09-28,26813706
TRK00368,Endless Dreams,Imagine Dragons,Album 17,Latin,305277,77,0.801,0.006,197.1,2023-10-22,21576355
TRK00369,Neon Memories,Harry Styles,Album 43,R&B,320490,90,0.719,0.163,103.5,2017-01-12,40869347
TRK00370,Electric Stars,Ariana Grande,Album 36,Indie,301003,60,0.232,0.231,132.5,2020-07-18,30316024
TRK00371,Electric Fire,The Weeknd,Album 16,Electronic,304157,69,0.003,0.335,149.3,2017-08-27,42490112
TRK00372,Neon Hearts,Dua Lipa,Album 23,Hip-Hop,168968,56,0.263,0.514,120.1,2024-10-20,9246299
TRK00373,Bright Stars,Doja Cat,Album 28,Hip-Hop,159697,84,0.676,0.947,170.3,2022-12-05,37743378
TRK00374,Endless Rain,Harry Styles,Album 15,Indie,226918,2,0.95,0.69,114.6,2015-05-24,10814000
TRK00375,Lost Shadows,Taylor Swift,Album 7,Hip-Hop,309867,37,0.629,0.819,107.0,2022-01-12,13748507
TRK00376,Neon Memories,Doja Cat,Album 25,Hip-Hop,175413,60,0.382,0.386,84.1,2024-07-15,9754869
TRK00377,Endless Nights,Olivia Rodrigo,Album 26,R&B,244639,92,0.436,0.251,64.9,2024-06-01,19957843
TRK00378,Endless Dreams,SZA,Album 17,Rock,161268,16,0.99,0.609,115.4,2020-03-13,7667854
TRK00379,Midnight Echoes,Drake,Album 2,Pop,156595,60,0.954,0.383,60.0,2019-08-01,21443627
TRK00380,Golden Memories,Ed Sheeran,Album 48,Electronic,278299,58,0.048,0.035,168.2,2015-11-05,31125035
TRK00381,Silent Dreams,Doja Cat,Album 41,Electronic,120237,42,0.657,0.965,149.0,2019-03-06,22341309
TRK00382,Bright Stars,Ed Sheeran,Album 9,Latin,297166,14,0.447,0.794,117.4,2021-07-21,38340894
TRK00383,Dark Dreams,Imagine Dragons,Album 6,Hip-Hop,213621,64,0.562,0.061,110.7,2022-04-10,21290775
TRK00384,Silent Dreams,Doja Cat,Album 13,Country,155909,22,0.508,0.887,101.2,2023-02-15,42091702
TRK00385,Wild Hearts,Post Malone,Album 26,Rock,131314,69,0.597,0.45,155.2,2021-09-25,32807471
TRK00386,Electric Love,Travis Scott,Album 1,R&B,334453,93,0.733,0.429,189.3,2018-08-27,20706635
TRK00387,Wild Love,Ed Sheeran,Album 33,Indie,345857,27,0.696,0.891,195.8,2019-03-05,1655079
TRK00388,Wild Shadows,Taylor Swift,Album 14,Rock,281149,30,0.205,0.717,105.7,2015-01-01,25374261
TRK00389,Silent Fire,Kendrick Lamar,Album 12,Electronic,351096,4,0.14,0.948,177.8,2024-03-11,1359458
TRK00390,Dark Hearts,Billie Eilish,Album 19,Indie,139553,64,0.677,0.34,116.7,2024-02-24,6280805
TRK00391,Lost Dreams,Maroon 5,Album 32,Rock,302171,96,0.059,0.284,100.8,2024-09-29,34079760
TRK00392,Neon Memories,Dua Lipa,Album 43,Indie,356603,99,0.39,0.857,92.0,2021-04-29,31544641
TRK00393,Bright Love,BTS,Album 9,Indie,145310,37,0.31,0.464,125.3,2018-11-16,1074315
TRK00394,Neon Memories,Harry Styles,Album 14,Country,179213,42,0.057,0.547,87.7,2016-03-01,23402936
TRK00395,Silent Shadows,Dua Lipa,Album 11,Rock,201860,79,0.993,0.01,91.4,2017-12-11,48775552
TRK00396,Endless Shadows,SZA,Album 4,R&B,128364,78,0.024,0.288,131.9,2021-07-22,25890340
TRK00397,Dark Fire,Ed Sheeran,Album 30,Rock,271351,44,0.903,0.11,82.6,2021-06-05,33945384
TRK00398,Endless Memories,Ed Sheeran,Album 29,Electronic,313017,99,0.517,0.908,78.0,2020-07-22,3046610
TRK00399,Electric Stars,SZA,Album 24,Rock,307630,65,0.208,0.099,68.6,2020-11-09,22134838
TRK00400,Midnight Echoes,Imagine Dragons,Album 3,Pop,182631,38,0.719,0.403,161.3,2018-11-13,20573182
TRK00401,Lost Fire,Olivia Rodrigo,Album 34,Country,324951,93,0.699,0.862,192.8,2023-10-28,20224969
TRK00402,Endless Love,Dua Lipa,Album 7,Latin,121525,79,0.14,0.174,197.0,2023-03-17,30287371
TRK00403,Endless Hearts,Justin Bieber,Album 19,Pop,205233,77,0.196,0.254,102.7,2019-09-26,32273933
TRK00404,Midnight Hearts,Dua Lipa,Album 10,Indie,126083,87,0.38,0.506,69.5,2024-10-12,22369111
TRK00405,Silent Echoes,Imagine Dragons,Album 41,Hip-Hop,202283,57,0.574,0.407,77.4,2016-06-29,31009228
TRK00406,Wild Love,Doja Cat,Album 42,Electronic,186449,48,0.643,0.688,114.8,2022-11-20,27496296
TRK00407,Bright Stars,Bad Bunny,Album 17,Country,235246,60,0.342,0.312,177.6,2021-08-25,29427381
TRK00408,Electric Fire,Travis Scott,Album 1,Latin,123284,57,0.795,0.909,72.2,2016-04-08,45104267
TRK00409,Golden Hearts,Harry Styles,Album 20,Country,136568,89,0.765,0.885,96.8,2017-06-23,45554656
TRK00410,Wild Love,Olivia Rodrigo,Album 48,Latin,257298,55,0.79,0.956,162.8,2015-06-26,39431441
TRK00411,Bright Rain,Billie Eilish,Album 8,Indie,349559,80,0.986,0.78,154.5,2019-03-04,48028073
TRK00412,Electric Love,Drake,Album 9,Indie,152225,31,0.567,0.084,70.4,2015-12-10,5723253
TRK00413,Silent Love,Billie Eilish,Album 48,Latin,197179,43,0.731,0.575,93.0,2020-09-19,8503448
TRK00414,Endless Memories,Ed Sheeran,Album 24,Latin,165054,90,0.665,0.401,84.7,2015-11-03,14980861
TRK00415,Endless Hearts,Doja Cat,Album 5,Hip-Hop,344245,93,0.152,0.524,93.9,2019-11-04,10739883
TRK00416,Wild Nights,Kendrick Lamar,Album 21,Latin,219473,3,0.055,0.954,63.3,2017-08-04,10676147
TRK00417,Silent Shadows,Taylor Swift,Album 44,Pop,177464,47,0.86,0.906,184.6,2015-02-01,39835760
TRK00418,Bright Memories,Maroon 5,Album 35,Indie,193348,0,0.82,0.342,71.1,2022-04-28,12763511
TRK00419,Midnight Rain,Harry Styles,Album 43,R&B,165423,6,0.333,0.451,147.7,2018-10-16,22885528
TRK00420,Silent Rain,BTS,Album 50,R&B,339243,91,0.356,0.949,106.3,2023-05-01,43999052
TRK00421,Bright Stars,Maroon 5,Album 41,Latin,335138,37,0.229,0.418,82.0,2016-03-05,11456164
TRK00422,Golden Echoes,Justin Bieber,Album 26,Rock,314629,13,0.366,0.177,199.8,2019-08-09,10845902
TRK00423,Neon Rain,BTS,Album 39,Country,126037,50,0.906,0.778,125.5,2019-01-07,39587267
TRK00424,Electric Memories,Ariana Grande,Album 26,R&B,357215,34,0.071,0.551,70.2,2017-09-10,45497409
TRK00425,Golden Shadows,SZA,Album 44,Hip-Hop,215263,28,0.146,0.909,79.7,2020-06-30,22498594
TRK00426,Silent Nights,SZA,Album 36,Indie,300665,63,0.249,0.208,153.5,2021-09-24,33653970
TRK00427,Bright Fire,Kendrick Lamar,Album 41,Pop,285843,17,0.511,0.855,117.2,2018-01-12,369323
TRK00428,Electric Stars,Ed Sheeran,Album 37,Rock,264414,53,0.522,0.92,145.5,2017-10-06,2087873
TRK00429,Bright Love,Harry Styles,Album 7,Hip-Hop,280415,79,0.085,0.959,91.7,2022-12-12,5882831
TRK00430,Electric Love,Olivia Rodrigo,Album 29,Pop,246781,74,0.308,0.204,165.2,2023-11-30,12300193
TRK00431,Neon Dreams,Olivia Rodrigo,Album 49,Latin,312797,57,0.61,0.167,143.4,2020-05-18,38892521
TRK00432,Wild Stars,Billie Eilish,Album 16,Hip-Hop,220540,25,0.828,0.088,194.1,2023-03-11,3207973
TRK00433,Electric Shadows,Imagine Dragons,Album 31,R&B,130010,29,0.848,0.82,107.0,2024-11-24,20875137
TRK00434,Electric Love,BTS,Album 44,Indie,329667,65,0.035,0.298,163.8,2020-10-21,42415273
TRK00435,Wild Memories,Coldplay,Album 34,Pop,310354,54,0.511,0.224,112.4,2020-10-21,47403820
TRK00436,Golden Love,Post Malone,Album 40,Rock,200792,86,0.323,0.439,192.5,2024-09-02,46218527
TRK00437,Electric Rain,Doja Cat,Album 50,Pop,268486,16,0.636,0.554,77.3,2023-08-03,29606494
TRK00438,Golden Memories,Maroon 5,Album 41,Country,270718,90,0.106,0.673,110.7,2015-04-28,29682054
TRK00439,Electric Shadows,Kendrick Lamar,Album 13,Electronic,142798,71,0.534,0.931,172.0,2020-11-03,49380123
TRK00440,Bright Rain,Bad Bunny,Album 43,Pop,236264,73,0.463,0.46,136.3,2023-09-10,6720852
TRK00441,Endless Echoes,Dua Lipa,Album 46,Indie,250002,26,0.454,0.773,130.6,2020-02-23,16840454
TRK00442,Bright Stars,Dua Lipa,Album 20,Latin,135354,86,0.303,0.804,84.1,2022-10-25,26554157
TRK00443,Silent Shadows,Taylor Swift,Album 28,Country,251602,27,0.638,0.925,160.1,2023-03-03,33059905
TRK00444,Midnight Nights,Billie Eilish,Album 32,R&B,326347,82,0.649,0.305,189.5,2024-01-24,37210114
TRK00445,Golden Shadows,Doja Cat,Album 33,Electronic,331223,83,0.278,0.369,71.5,2020-08-09,34067369
TRK00446,Bright Hearts,Post Malone,Album 15,Hip-Hop,306759,83,0.613,0.848,97.6,2015-05-28,5602737
TRK00447,Wild Rain,Bad Bunny,Album 5,Hip-Hop,264050,21,0.859,0.499,85.3,2022-11-19,1512827
TRK00448,Silent Dreams,Taylor Swift,Album 20,Hip-Hop,226652,16,0.832,0.531,76.3,2023-03-08,6826647
TRK00449,Bright Hearts,Justin Bieber,Album 43,Pop,265170,53,0.492,0.678,108.1,2024-09-27,26969159
TRK00450,Electric Rain,Dua Lipa,Album 41,Rock,220215,36,0.822,0.197,193.9,2022-03-14,31422005
TRK00451,Dark Dreams,Doja Cat,Album 22,Indie,158041,22,0.698,0.592,122.2,2022-01-20,46134849
TRK00452,Neon Shadows,Taylor Swift,Album 4,Hip-Hop,150482,79,0.872,0.58,165.5,2022-10-19,1112062
TRK00453,Midnight Nights,Travis Scott,Album 34,Country,166523,62,0.12,0.317,107.6,2016-09-14,28907163
TRK00454,Endless Love,Maroon 5,Album 7,Latin,132225,57,0.51,0.571,70.6,2020-09-23,41837366
TRK00455,Wild Nights,Coldplay,Album 27,R&B,161560,9,0.899,0.089,150.8,2020-09-07,39479651
TRK00456,Dark Fire,Harry Styles,Album 29,Country,149958,90,0.372,0.314,164.9,2023-07-02,39401498
TRK00457,Endless Love,SZA,Album 33,Pop,120738,46,0.377,0.746,103.8,2019-02-20,47954728
TRK00458,Midnight Dreams,Drake,Album 10,Country,301559,46,0.439,0.601,70.6,2016-07-02,48582971
TRK00459,Neon Dreams,BTS,Album 39,Electronic,160206,47,0.991,0.49,179.2,2022-12-19,14850744
TRK00460,Neon Dreams,SZA,Album 35,Indie,200462,30,0.849,0.397,104.7,2024-10-04,49910326
TRK00461,Midnight Memories,Ed Sheeran,Album 35,Rock,268039,54,0.454,0.57,171.6,2024-11-09,1186295
TRK00462,Silent Memories,Harry Styles,Album 30,Latin,137804,22,0.29,0.845,84.0,2018-01-22,6000988
TRK00463,Lost Rain,Doja Cat,Album 2,Latin,284369,61,0.907,0.212,100.1,2015-08-28,42165280
TRK00464,Wild Memories,Imagine Dragons,Album 40,R&B,127398,92,0.881,0.102,153.5,2024-11-12,48166784
